id,impact.gap,magnitude,significance,depth,location.distance,location.full,location.latitude,location.longitude,location,time.day,time.epoch,time.full,time.hour,time.minute,time.month,time.second,time.year
nc72668816,195,0.6,6,8.47,0.02587,"21km WNW of Chester, California",40.4023333,-121.4561667,California,30,1.46986E+12,7/30/16 2:58,2,58,7,9,2016
nc72668821,194,1.26,24,7.17,0.03129,"22km WNW of Chester, California",40.4043333,-121.4628333,California,30,1.46986E+12,7/30/16 2:59,2,59,7,47,2016
nc72668826,184,0.59,5,7.53,0.03281,"22km WNW of Chester, California",40.4091667,-121.4628333,California,30,1.46986E+12,7/30/16 3:00,3,0,7,43,2016
nc72668831,196,0.83,11,5.58,0.03968,"23km WNW of Chester, California",40.4058333,-121.4736667,California,30,1.46986E+12,7/30/16 3:06,3,6,7,33,2016
ak13839958,140.3999888,1.1,19,80,0,"55km SW of Cantwell, Alaska",63.0277,-149.7004,Alaska,30,1.46986E+12,7/30/16 3:08,3,8,7,31,2016
nc72668836,186,0.36,2,7.32,0.03245,"22km WNW of Chester, California",40.4081667,-121.4628333,California,30,1.46986E+12,7/30/16 3:13,3,13,7,56,2016
nc71104454,176,0.26,1,7.05,0.02963,"22km WNW of Chester, California",40.4108333,-121.4571667,California,30,1.46986E+12,7/30/16 3:14,3,14,7,26,2016
mb80163789,184,1.27,25,1.91,0.273,"41km NW of Afton, Wyoming",43.0151667,-111.25,Wyoming,30,1.46986E+12,7/30/16 3:14,3,14,7,53,2016
ci37643320,42,0.62,6,4.45,0.04016,"3km SW of Anza, CA",33.538,-116.6971667,California,30,1.46986E+12,7/30/16 3:17,3,17,7,36,2016
ak13818934,0,1.5,35,31.2,0,"52km W of Whittier, Alaska",60.7573,-149.654,Alaska,30,1.46986E+12,7/30/16 3:20,3,20,7,23,2016
nc72668841,187,0.4,2,7.35,0.03388,"22km WNW of Chester, California",40.4081667,-121.4648333,California,30,1.46986E+12,7/30/16 3:21,3,21,7,53,2016
nn00553806,78.2,1.2,22,4,0.258,"36km W of Gabbs, Nevada",38.8429,-118.3397,Nevada,30,1.46986E+12,7/30/16 3:22,3,22,7,31,2016
ci37643336,40,0.82,10,5.24,0.04064,"3km SW of Anza, CA",33.5368333,-116.6956667,California,30,1.46986E+12,7/30/16 3:24,3,24,7,11,2016
us100068q1,43,2.8,121,2.92,0.134,"26km E of Waukomis, Oklahoma",36.2471,-97.6088,Oklahoma,30,1.46986E+12,7/30/16 3:29,3,29,7,2,2016
nc72668851,182,0.43,3,9.26,0.02599,"21km WNW of Chester, California",40.407,-121.4543333,California,30,1.46986E+12,7/30/16 3:31,3,31,7,6,2016
ak13839960,183.5999853,2.3,81,163.6,0,"38km NW of Tanaga Volcano, Alaska",52.0872,-178.5881,Alaska,30,1.46986E+12,7/30/16 3:32,3,32,7,12,2016
nn00553875,196.59,0.1,0,15.2,0.265,"37km W of Gabbs, Nevada",38.8583,-118.3557,Nevada,30,1.46986E+12,7/30/16 3:32,3,32,7,50,2016
nc72668861,192,1.11,19,7.03,0.03286,"22km WNW of Chester, California",40.4056667,-121.4645,California,30,1.46986E+12,7/30/16 3:39,3,39,7,15,2016
us100068q4,201,4.3,291,23.73,0.531,"5km ENE of Omigawa, Japan",35.868,140.6708,Japan,30,1.46986E+12,7/30/16 3:40,3,40,7,38,2016
ak13839961,97.19999222,1.4,30,76.2,0,"30km WSW of Nikiski, Alaska",60.6197,-151.8273,Alaska,30,1.46986E+12,7/30/16 3:48,3,48,7,48,2016
nc72668866,124,0.7,8,-0.67,0.07515,"14km SSE of Mammoth Lakes, California",37.5313333,-118.8883333,California,30,1.46986E+12,7/30/16 3:49,3,49,7,20,2016
pr16212003,327.6,2.2,74,8,0.74560169,"75km NNW of Road Town, British Virgin Islands",19.0818,-64.7686,British Virgin Islands,30,1.46986E+12,7/30/16 3:49,3,49,7,36,2016
nc72668871,190,0.35,2,7,0.03177,"22km WNW of Chester, California",40.4065,-121.4626667,California,30,1.46987E+12,7/30/16 3:57,3,57,7,36,2016
nc72668876,214,0.9,12,8.09,0.02553,"21km WNW of Chester, California",40.395,-121.4565,California,30,1.46987E+12,7/30/16 4:11,4,11,7,43,2016
ci37643360,115,0.33,2,7.43,0.09657,"3km NE of Banning, CA",33.9441667,-116.8475,California,30,1.46987E+12,7/30/16 4:15,4,15,7,27,2016
nc72668881,184,0.6,6,6.9,0.0308,"22km WNW of Chester, California",40.4085,-121.4603333,California,30,1.46987E+12,7/30/16 4:18,4,18,7,14,2016
uw61173442,161,0.55,5,22.71,0.01857,"6km S of Seabeck, Washington",47.5823333,-122.8196667,Washington,30,1.46987E+12,7/30/16 4:25,4,25,7,7,2016
ci37643368,221,2.31,82,18.76,0.1717,"7km SW of Alberto Oviedo Mota, B.C., MX",32.1845,-115.2231667,Mexico,30,1.46987E+12,7/30/16 4:25,4,25,7,36,2016
ak13839962,248.3999801,1.2,22,119.9,0,"73km WSW of Cantwell, Alaska",63.201,-150.3519,Alaska,30,1.46987E+12,7/30/16 4:27,4,27,7,54,2016
nc72668891,205,0.93,13,8.14,0.02953,"22km WNW of Chester, California",40.399,-121.4616667,California,30,1.46987E+12,7/30/16 4:30,4,30,7,9,2016
ak13818962,0,2.4,89,72.4,0,"63km N of Nikiski, Alaska",61.2572,-151.3553,Alaska,30,1.46987E+12,7/30/16 4:34,4,34,7,57,2016
nn00553877,155.29,0.1,0,3.8,0.044,"28km SE of Hawthorne, Nevada",38.3723,-118.3555,Nevada,30,1.46987E+12,7/30/16 4:39,4,39,7,40,2016
ak13818967,0,2.6,104,113.7,0,"108km S of Old Iliamna, Alaska",58.7883,-154.57,Alaska,30,1.46987E+12,7/30/16 4:40,4,40,7,37,2016
ak13839965,129.5999896,0.9,12,54.6,0,"10km W of Houston, Alaska",61.6241,-150.0134,Alaska,30,1.46987E+12,7/30/16 4:56,4,56,7,36,2016
uw61173457,129,1.32,27,18.3,0.2271,"0km NNW of Lakeland South, Washington",47.2858333,-122.2896667,Washington,30,1.46987E+12,7/30/16 4:57,4,57,7,7,2016
ci37643384,50,1.67,43,20.37,0.0926,"2km WNW of Lamont, CA",35.2698333,-118.9393333,California,30,1.46987E+12,7/30/16 4:59,4,59,7,33,2016
nc72668906,134,0.26,1,6.26,0.0158,"8km E of Mammoth Lakes, California",37.6361667,-118.8798333,California,30,1.46987E+12,7/30/16 5:00,5,0,7,5,2016
nc72668901,73,1.37,29,5.86,0.01147,"7km E of Mammoth Lakes, California",37.6365,-118.8863333,California,30,1.46987E+12,7/30/16 5:01,5,1,7,15,2016
nn00553879,205.59,1.1,19,10.6,0.328,"19km SSW of Gardnerville Ranchos, Nevada",38.7248,-119.8303,Nevada,30,1.46987E+12,7/30/16 5:11,5,11,7,22,2016
pr16212004,226.8,1.8,50,29,0.12396751,"12km S of Charlotte Amalie, U.S. Virgin Islands",18.2294,-64.9254,U.S. Virgin Islands,30,1.46987E+12,7/30/16 5:17,5,17,7,11,2016
nc72668911,130,0.79,10,1.77,0.005067,"6km WNW of The Geysers, California",38.8066673,-122.8233337,California,30,1.46987E+12,7/30/16 5:18,5,18,7,28,2016
nc72668916,64,1.29,26,2.09,0.003391,"6km NW of The Geysers, California",38.82,-122.81,California,30,1.46987E+12,7/30/16 5:21,5,21,7,34,2016
nn00553880,289.61,0.1,0,10.1,0.176,"30km SSW of Hawthorne, Nevada",38.2646,-118.7283,Nevada,30,1.46987E+12,7/30/16 5:26,5,26,7,13,2016
ak13839966,147.5999882,1,15,79.1,0,"59km SW of Cantwell, Alaska",62.9928,-149.7272,Alaska,30,1.46987E+12,7/30/16 5:28,5,28,7,15,2016
nc72668921,181,0.9,12,-0.73,0.01291,"10km NW of The Geysers, California",38.831501,-122.856163,California,30,1.46987E+12,7/30/16 5:34,5,34,7,52,2016
uw60128008,183,2.2,74,-0.98,0.5507,"3km SE of Enterprise, Oregon",45.402,-117.255,Oregon,30,1.46987E+12,7/30/16 5:38,5,38,7,30,2016
us100068qy,100,4.5,312,204.31,3.555,"21km W of Agrihan, Northern Mariana Islands",18.8029,145.4697,Northern Mariana Islands,30,1.46987E+12,7/30/16 5:38,5,38,7,41,2016
hv61357896,98,1.23,23,3.052,0.0265,"26km E of Honaunau-Napoopoo, Hawaii",19.4255,-155.613,Hawaii,30,1.46987E+12,7/30/16 5:39,5,39,7,4,2016
nc72668926,95,0.53,4,0.24,0.009949,"4km W of Cobb, California",38.8231659,-122.779335,California,30,1.46987E+12,7/30/16 5:41,5,41,7,13,2016
nn00553889,204.74,1,15,11,0.33,"19km SSW of Gardnerville Ranchos, Nevada",38.7257,-119.8243,Nevada,30,1.46987E+12,7/30/16 5:49,5,49,7,37,2016
ak13819000,0,1.5,35,10.2,0,"57km W of Talkeetna, Alaska",62.364,-151.2215,Alaska,30,1.46987E+12,7/30/16 5:50,5,50,7,10,2016
ak13839968,208.7999833,1.9,56,90.1,0,"50km NW of Sand Point, Alaska",55.6338,-161.1083,Alaska,30,1.46987E+12,7/30/16 5:56,5,56,7,22,2016
nc72668936,204,0.54,4,6.49,0.03552,"22km WNW of Chester, California",40.4006667,-121.4693333,California,30,1.46987E+12,7/30/16 5:56,5,56,7,38,2016
ci37643400,75,0.88,12,17.08,0.1178,"8km SW of Pine Valley, CA",32.7683333,-116.5793333,California,30,1.46987E+12,7/30/16 6:12,6,12,7,56,2016
